state,location,million_plus_city,lat,lon,crash_date,crash_day,article_date,month,vehicle1,vehicle2,killed,injured,age,gender,road_type,crash_type
Rajasthan,Keerwa,Nil,25.49987528377706,73.25112435658373,2022-02-07,Monday,2022-02-08,February,Car,Divider,1,1,50,Male,NH,Fixed Object Collision
Maharashtra,JVLR ,Mumbai,19.12471261878596,72.89574856667453,2022-02-06,Sunday,2022-02-08,February,Bicycle,Truck,1,1,12,Male,OR,Hit From Back
Gujarat,Halvad,Nil,23.004502500291743,71.15380897504323,2022-02-09,Wednesday,2022-02-09,February,SUV,Nil,3,2,,,SH,Run Off Road
Bihar,Titra,Nil,26.22754594175393,84.24243447792814,2022-02-08,Tuesday,2022-02-09,February,Two Wheeler,Bus,2,3,"25,25",Male,NH,Others
Tamil Nadu,Sothupakkam,Nil,12.440200277367603,79.83599847114043,2022-02-08,Tuesday,2022-02-09,February,Van,Truck,3,10,"30,60,3",Both,NH,With Parked Vehicle
Kerala,Adoor ,Nil,9.156390493413303,76.73231340739379,2022-02-09,Wednesday,2022-02-10,February,Car,Canal,3,4,"51,53,60",Female,SH,Vehicle Overturn
Madhya Pradesh,Dhana,Nil,23.320313870253266,78.53019329464922,2022-02-08,Tuesday,2022-02-10,February,Two Wheeler,Truck,2,0,,Male,OR,Head On Collision
Rajasthan,Mamoni,Nil,25.18714588010464,77.11115122253314,2022-02-09,Wednesday,2022-02-10,February,SUV,Nil,3,9,"50,12,51",Both,NH,Run Off Road
Andhra Pradesh,Thagarapuvalasa,Nil,17.931285780564018,83.42356678931198,2022-02-08,Tuesday,2022-02-10,February,Two Wheeler,Lorry,2,0,"28,40",Male,NH,With Parked Vehicle
Kerala,Varkala,Nil,8.74283202760778,76.72160216889189,2022-02-09,Wednesday,2022-02-11,February,Pedestrian,Two Wheeler,1,2,60,Male,SH,Hit and Run
Jharkhand,Naradih,Nil,23.967751166911828,86.76956791098664,2022-02-11,Friday,2022-02-11,February,Car,Truck,4,2,,,OR,With Parked Vehicle
Kerala,Kappumukku,Nil,11.531926575865088,75.81252164202,2022-02-09,Wednesday,2022-02-11,February,Pedestrian,Two Wheeler,1,2,60,Male,OR,Hit and Run
Gujarat,Ramol,Ahmedabad,22.974129466237112,72.6534256375576,2022-02-10,Thursday,2022-02-11,February,Car,Truck,2,3,,Male,NH,With Parked Vehicle
Jammu and Kashmir,Kalidhar ,Nil,33.05115098808208,74.64351066713232,2022-02-11,Friday,2022-02-12,February,Car,Nil,1,6,30,Male,OR,Run Off Road
Gujarat,Sihora,Nil,23.488212910200676,80.10769353179742,2022-02-11,Friday,2022-02-12,February,Car,Truck,2,3,"50,38",Male,NH,With Parked Vehicle
Madhya Pradesh,Gunga,Nil,23.448803225439857,77.36161885815567,2022-02-11,Friday,2022-02-12,February,Car,Unidentified,2,0,"20,21",Male,OR,Hit and Run
Telangana,Atmakur Mandal,Nil,17.23253687972608,79.69398413248594,2022-02-10,Thursday,2022-02-12,February,Two Wheeler,Two Wheeler,4,0,"18,16,22,23",Male,OR,Head On Collision
Rajasthan,Satto,Nil,26.23693879193369,70.47955938658713,2022-02-11,Friday,2022-02-12,February,Bus,Nil,1,4,,Male,OR,Vehicle Overturn
Karnataka,Devagiri,Nil,14.838820326235735,75.3533581920594,2022-02-12,Saturday,2022-02-13,February,Bus,Nil,2,30,"34,35",Male,NH,Run Off Road
Maharashtra,Kalpana Ginning,Nil,21.00119281715471,79.39828299234789,2022-02-12,Saturday,2022-02-13,February,Car,Nil,3,1,"55,50,25",Both,SH,Run Off Road
Rajasthan,Aakiya,Nil,24.50744282460239,74.54469995593209,2022-02-12,Saturday,2022-02-14,February,Car,Wall,1,4,,Female,OR,Fixed Object Collision
Tamil Nadu,Ottakkalmandapam,Nil,10.873262324653169,77.00665745816913,2022-02-12,Saturday,2022-02-14,February,Two Wheeler,Bus,2,0,"25,19",Both,NH,Head On Collision
Uttar Pradesh,Dhannipur,Nil,26.51961727992392,80.77002471393665,2022-02-14,Monday,2022-02-14,February,Car,SUV,4,0,"30,34,55,25",Both,OR,Head On Collision
Kerala,Thaikavu Junction,Kochi,9.99484592411198,76.32019279535668,2022-02-13,Sunday,2022-02-14,February,Pedestrian,Car,1,0,62,Male,OR,Hit and Run
Jharkhand,Kolabira,Nil,22.78801212541457,86.03337294127007,2022-02-14,Monday,2022-02-14,February,Two Wheeler,Truck,3,0,,Male,OR,Others
Rajasthan,RJ SH12,Jaipur,26.761340281072,75.74696895289894,2022-02-15,Tuesday,2022-02-15,February,Car,Tree,5,0,,Male,SH,Fixed Object Collision
Maharashtra,Khopoli,Nil,18.785150637116026,73.34700081173162,2022-02-15,Tuesday,2022-02-15,February,Car,Truck,4,0,"36,32,31",Male,NH,Hit From Back
Uttar Pradesh,Jalali,Nil,26.54020341108048,81.63236223814823,2022-02-14,Monday,2022-02-15,February,SUV,Truck,2,5,"40,70",Both,NH,With Parked Vehicle
Karnataka,Kolar,Nil,13.126527581387272,78.11583179770683,2022-02-16,Wednesday,2022-02-16,February,Car,Divider,4,2,,Both,NH,Fixed Object Collision
Tamil Nadu,Kovaipudur,Nil,10.944913295408462,76.93881475047148,2022-02-14,Monday,2022-02-16,February,Pedestrian,Auto Rickshaw,1,0,60,Female,OR,Hit and Run
Uttar Pradesh,Narayanpur,Nil,25.19145275727694,83.02887846513721,2022-02-16,Wednesday,2022-02-16,February,Car,Truck,6,0,"34,28,28,8,10",Both,SH,With Parked Vehicle
West Bengal,Rafi Crossing,Kolkata,22.56295765776425,88.35872928795361,2022-02-14,Monday,2022-02-16,February,Pedestrian,Bus,1,0,25,Male,OR,Hit and Run
West Bengal,SSKM Hospital,Kolkata,22.540902886677657,88.34096360238837,2022-02-14,Monday,2022-02-16,February,Pedestrian,Truck,1,0,36,Male,OR,Hit and Run
Madhya Pradesh,Patel Chowk,Indore,22.71454402717872,75.87184933982203,2022-02-15,Tuesday,2022-02-16,February,Two Wheeler,Truck,4,5,,Both,OR,Others
Chhattisgarh,Kendri,Nil,21.108177205326385,81.72271029614801,2022-02-16,Wednesday,2022-02-16,February,SUV,Divider,6,5,,Female,OR,Fixed Object Collision
Tamil Nadu,SIDCO IND. Estate,Coimbatore,10.938080599081948,76.98016337449293,2022-02-16,Wednesday,2022-02-17,February,Car,Truck,2,1,"28,50",Both,NH,Head On Collision
Madhya Pradesh,Kishanganj,Nil,22.57898332625892,75.77721150442704,2022-02-15,Tuesday,2022-02-17,February,Two Wheeler,Unidentified,1,0,45,Male,NH,Hit and Run
Tamil Nadu,Golden Temple,Nil,12.869718563956598,79.087678239575,2022-02-18,Friday,2022-02-18,February,Car,Truck,4,1,"23,25,25,2",Both,SH,Hit From Back
Rajasthan,Nokh,Nil,27.568099266809718,72.2475957764855,2022-02-17,Thursday,2022-02-18,February,Car,Unidentified,2,2,65,Female,NH,Hit and Run
Haryana,Khurrampur,Nil,28.90148755626485,77.2051188885555,2022-02-16,Wednesday,2022-02-18,February,Two Wheeler,Tractor,1,0,32,Male,OR,Head On Collision
Telangana,Gattamma Temple,Nil,18.188326947884857,79.91491551269137,2022-02-19,Saturday,2022-02-19,February,Car,Bus,4,4,,Both,NH,Head On Collision
Rajasthan,Nathdwara,Nil,24.9308253171582,73.82617210519453,2022-02-19,Saturday,2022-02-19,February,Two Wheeler,Unidentified,3,0,"30,14,38",Male,NH,Hit and Run
Rajasthan,Palsana,Nil,27.482790115159805,75.3815748302894,2022-02-19,Saturday,2022-02-19,February,Van,Bus,2,6,"11,8",Male,OR,Head On Collision
Chhattisgarh,Dhank ,Nil,21.22049960531919,82.40670193772387,2022-02-17,Thursday,2022-02-19,February,Two Wheeler,Unidentified,4,0,"45,18,18,18",Both,NH,Hit and Run
Bihar,Kisagar,Nil,25.589870746053077,84.25004814353804,2022-02-19,Saturday,2022-02-19,February,SUV,Bus,5,10,"37,75",Both,NH,Head On Collision
Rajasthan,Chambal Bridge Kota,Kota,25.19596716523665,75.84516315344385,2022-02-20,Sunday,2022-02-20,February,SUV,River,9,0,,Both,NH,Vehicle Overturn
Assam,Dolu ,Nil,24.92149865757436,92.7815669664388,2022-02-18,Friday,2022-02-20,February,Car,Bridge,1,3,,Female,NH,Fixed Object Collision
Delhi,Cantonment area,Delhi,28.602052711144825,77.1348181091842,2022-02-19,Saturday,2022-02-20,February,Car,Truck,2,3,,Male,OR,Others
Gujarat,Jivrajpark,Ahmedabad,23.00544441957308,72.53338811590844,2022-02-18,Friday,2022-02-20,February,Two Wheeler,Crane,1,1,23,Male,NH,With Parked Vehicle
Telangana,Chevella,Nil,17.313601040235092,78.13928501548331,2022-02-21,Monday,2022-02-21,February,Car,SUV,3,7,,Both,NH,Others
Maharashtra,Darna Bridge,Nil,19.83064800938073,73.82802256128227,2022-02-18,Friday,2022-02-21,February,Two Wheeler,Unidentified,1,0,45,Male,OR,Hit and Run
Punjab,Paprodi,Nil,30.81523877034962,76.17096503780348,2022-02-19,Saturday,2022-02-21,February,Two Wheeler,SUV,1,1,19,Male,OR,Head On Collision
Andhra Pradesh,Yanam-Yedurlanka Bridge,Nil,16.726270377838905,82.20194318234546,2022-02-20,Sunday,2022-02-21,February,Two Wheeler,Van,4,3,"38,35,10,9",Both,NH,Head On Collision
Andhra Pradesh,Pullagampalle,Nil,14.08097302776957,78.06890620844874,2022-02-20,Sunday,2022-02-21,February,Bus,Nil,3,0,"45,40,18",Both,SH,Run Off Road
Rajasthan,PiparCity,Nil,26.38744492359492,73.53981947509264,2022-02-19,Saturday,2022-02-21,February,Two Wheeler,Car,2,0,"21,20",Both,SH,Head On Collision
Uttarakhand,Tanakpur,Nil,29.057010000030036,80.1021978906326,2022-02-22,Tuesday,2022-02-22,February,Pick Up,Gorge,14,2,,,NH,Vehicle Overturn
Madhya Pradesh,Agar Road,Nil,23.45618762511605,75.88182763022814,2022-02-20,Sunday,2022-02-22,February,Car,Tractor,2,1,"68,23",Male,SH,Head On Collision
Bihar,Khemnichak Rd,Patna,25.57615794018205,85.1604735245477,2022-02-21,Monday,2022-02-22,February,Two Wheeler,Truck,1,0,50,Female,OR,Others
Bihar,RajendraNagar Overbridge,Patna,25.60311850146915,85.15846727705956,2022-02-21,Monday,2022-02-22,February,Two Wheeler,SUV,1,0,24,Female,OR,Head On Collision
Telangana,Haveli Ghanpur,Nil,18.056694486628253,78.2584638520406,2022-02-21,Monday,2022-02-22,February,Bus,Nil,2,11,"45,16",Female,OR,Run Off Road
Uttar Pradesh,Fatehbad Road,Agra,27.158435724776187,78.06272867574049,2022-02-22,Tuesday,2022-02-23,February,Car,Bus,2,7,,,SH,Others
Uttarakhand,Kotdwar,Nil,29.75842648666641,78.54244677611753,2022-02-21,Monday,2022-02-23,February,Car,Gorge,3,2,,,NH,Vehicle Overturn
Rajasthan,Mandala ,Nil,28.315880502085022,75.42778059962849,2022-02-21,Monday,2022-02-23,February,Car,Car,3,0,"59,80,63",Both,SH,Head On Collision
Rajasthan,Khetolai ,Nil,27.015212450599027,71.70535690266628,2022-02-22,Tuesday,2022-02-23,February,SUV,Nil,3,2,"43,40,47",Both,NH,Vehicle Overturn
Punjab,Haibowal,Ludhiana,30.9199903667924,75.88087428875404,2022-02-19,Saturday,2022-02-23,February,Two Wheeler,Nil,1,1,19,Female,OR,Vehicle Overturn
Telangana,Moinabad,Hyderabad,17.329662439312923,78.27425994433521,2022-02-22,Tuesday,2022-02-23,February,Two Wheeler,Bus,2,0,"60,45",Both,NH,Hit From Back
Maharashtra,NH 360 Vani,Nil,20.33283598716889,73.88779870315513,2022-02-21,Monday,2022-02-24,February,Two Wheeler,Bus,1,0,23,Male,NH,Head On Collision
Maharashtra,Dangsaundane,Nil,20.628825370716992,74.03792201888484,2022-02-20,Sunday,2022-02-24,February,Two Wheeler,Two Wheeler,1,0,18,Male,SH,Others
Madhya Pradesh,Kasturbagram,Indore,22.64951001448067,75.88658250405783,2022-02-23,Wednesday,2022-02-24,February,Two Wheeler,Truck,1,0,50,Male,SH,Head On Collision
Maharashtra,Shindewadi Tunnel,Nil,18.391701123992394,73.85593140292903,2022-02-24,Thursday,2022-02-25,February,Two Wheeler,Truck,2,0,"29,50",Both,NH,Hit From Back
Telangana,Dulapally,Hyderabad,17.55375191054745,78.46363355451433,2022-02-24,Thursday,2022-02-25,February,Bicycle,Van,1,0,58,Male,OR,Others
Delhi,Rawta More,Delhi,28.59959351288085,76.91196809389415,2022-02-24,Thursday,2022-02-26,February,Two Wheeler,Bus,2,2,,Male,OR,Others
Telangana,Shamshabad,Hyderabad,17.26200439015837,78.38814180946548,2022-02-24,Thursday,2022-02-26,February,Two Wheeler,Nil,1,0,30,Male,NH,Vehicle Overturn
Maharashtra,Bhatan Tunnel,Nil,18.91367527325495,73.17852135553856,2022-02-24,Thursday,2022-02-26,February,Pedestrian,Unidentified,1,0,53,Male,NH,Hit and Run
Karnataka,Sankeshwar,Nil,16.263716185019536,74.47309535046699,2022-02-24,Thursday,2022-02-26,February,Two Wheeler,Two Wheeler,4,0,"24,23,23,21",Male,SH,Head On Collision
Uttar Pradesh,Budhana,Nil,29.29006598210077,77.47378345407694,2022-02-27,Sunday,2022-02-27,February,Two Wheeler,Car,1,3,,Male,SH,Head On Collision
Chhattisgarh,Prem nagar,Raipur,21.26724764610783,81.62042269163943,2022-02-25,Friday,2022-02-27,February,Van,Nil,4,24,,,OR,Vehicle Overturn
Uttar Pradesh,Jamunipurva,Nil,26.294580894090394,83.09086815543051,2022-02-26,Saturday,2022-02-27,February,Car,Truck,5,1,,,OR,With Parked Vehicle
Delhi,Sai Chowk,Delhi,28.64373969635639,77.03230998622084,2022-02-27,Sunday,2022-02-28,February,Two Wheeler,Truck,1,1,55,Female,OR,Hit From Side
Karnataka,Bellary Road,Bengaluru,13.134571102347406,77.61675186207687,2022-02-27,Sunday,2022-02-28,February,Two Wheeler,Car,2,0,"22,22",Male,NH,Others
Karnataka,Hebbal,Bengaluru,13.035500082682866,77.58892000253744,2022-02-27,Sunday,2022-02-28,February,Two Wheeler,Divider,1,0,27,Male,NH,Fixed Object Collision
Punjab,Atam Park,Ludhiana,30.889187044063892,75.85126767384848,2022-02-26,Saturday,2022-02-28,February,Pedestrian,Truck,1,0,43,Male,OR,Hit and Run
Tamil Nadu,Velachery-Tambaram Main Rd,Chennai,12.923248510571252,80.16050952729643,2022-02-28,Monday,2022-03-01,March,Car,Truck,1,0,45,Male,OR,Hit From Back
Maharashtra,Sinnar,Nil,19.846577303394984,73.97107766153536,2022-02-27,Sunday,2022-03-01,March,Two Wheeler,Truck,1,0,25,Male,NH,Others
Maharashtra,Bhor Ghat,Nil,18.77063933979836,73.36590938508034,2022-03-01,Tuesday,2022-03-01,March,Truck,Wall,1,22,,Male,NH,Fixed Object Collision
Karnataka,Nagarabgavi,Bengaluru,12.967598908664984,77.51248898800186,2022-02-27,Sunday,2022-03-01,March,Two Wheeler,Nil,1,0,28,Male,OR,Run Off Road
Karnataka,Veerasandra Junction,Bengaluru,12.846453600857831,77.67215941964415,2022-02-27,Sunday,2022-03-01,March,Van,Divider,1,1,23,Male,NH,Fixed Object Collision
Rajasthan,Sodala,Jaipur,26.90193341448318,75.77265925901905,2022-02-28,Monday,2022-03-02,March,Two Wheeler,Unidentified,2,0,"32,34",Male,OR,Hit and Run
Maharashtra,Karad,Nil,17.286690427411575,74.18447132552234,2022-02-28,Monday,2022-03-02,March,Car,Truck,1,3,32,Female,NH,Hit From Back
Madhya Pradesh,Piplani,Bhopal,23.243281034929208,77.4730609770155,2022-02-28,Monday,2022-03-02,March,Two Wheeler,Truck,1,2,17,Male,OR,Head On Collision
Uttar Pradesh,Jajmau,Kanpur,26.42795651556272,80.38381214859015,2022-03-01,Tuesday,2022-03-02,March,Auto Rickshaw,Truck,1,6,,,OR,Hit From Side
Maharashtra,Punawale,Pune,18.63298730467365,73.74146182222104,2022-02-28,Monday,2022-03-02,March,Car,Truck,1,2,30,Male,NH,Hit From Back
Kerala,Kazhakkottam,Nil,8.560349800808412,76.875886925318,2022-03-02,Wednesday,2022-03-03,March,Two Wheeler,Truck,1,1,19,Male,NH,Hit From Back
Kerala,Ayyankavu,Nil,10.058505914678154,76.64636492554786,2022-03-02,Wednesday,2022-03-03,March,Car,Pole,2,4,"75,31",Male,NH,Fixed Object Collision
Kerala,Marady,Nil,9.955551623713422,76.5594075768766,2022-03-02,Wednesday,2022-03-03,March,Car,Truck,2,3,"60,24",Male,OR,Others
Himachal Pradesh,Jhir,Nil,31.63504378170524,76.77955354651563,2022-03-03,Thursday,2022-03-03,March,Bus,Gorge,2,14,,,OR,Vehicle Overturn
Haryana,Chachas Takeway,Nil,28.47243249625412,77.10280302306421,2022-03-02,Wednesday,2022-03-04,March,Two Wheeler,Car,4,1,"28,35,22,26",Male,OR,Others
Haryana,Hotel Highway King Binola,Nil,28.29757364132327,76.86837399663595,2022-03-02,Wednesday,2022-03-04,March,Car,Truck,5,0,,Male,NH,With Parked Vehicle
Uttarakhand,Shankaracharya Chowk,Nil,29.87432755455267,77.89471485225786,2022-03-03,Thursday,2022-03-04,March,Two Wheeler,Truck,1,1,35,Female,OR,Hit From Back
Chhattisgarh,Green Chowk,Nil,21.199324620235608,81.2887682600112,2022-03-04,Friday,2022-03-04,March,Truck,Nil,4,0,"26,26,23",Male,SH,Run Off Road
Rajasthan,Manoharpur,Nil,27.298943064764845,75.95762115840584,2022-03-03,Thursday,2022-03-04,March,Two Wheeler,Bus,3,0,"20,28,18",Male,NH,Hit From Side
Telangana,Incherla,Nil,18.21815163836048,79.98216386293753,2022-03-05,Saturday,2022-03-05,March,Auto Rickshaw,Van,6,2,"12,9,60,23,16,60",Both,OR,With Parked Vehicle
Maharashtra,MHKS Petrol Pump,Nagpur,21.20426880104254,79.14620422583027,2022-03-04,Friday,2022-03-05,March,Two Wheeler,Truck,1,2,17,Male,NH,Head On Collision
Jammu and Kashmir,Jamola ,Nil,33.30045710490115,74.41128186730069,2022-03-05,Saturday,2022-03-05,March,Car,Gorge,5,1,,,OR,Vehicle Overturn
Bihar,Basudeva Temple,Patna,25.606649196412548,85.16517591163063,2022-03-04,Friday,2022-03-06,March,Two Wheeler,Unidentified,3,0,,Male,OR,Hit and Run
Maharashtra,Katraj Tunnel,Nil,18.39892041913737,73.84935979276045,2022-03-05,Saturday,2022-03-06,March,Two Wheeler,SUV,1,3,,Male,NH,Hit From Back
Tamil Nadu,KG Chavadi,Nil,10.87206032990684,76.89348210572516,2022-03-06,Sunday,2022-03-06,March,Van,Truck,2,7,"7,5",Both,NH,With Parked Vehicle
Rajasthan,Kishanganj,Nil,25.10031536069514,76.67646540999337,2022-03-05,Saturday,2022-03-06,March,Car,Truck,1,1,30,Male,NH,Others
Rajasthan,Kishanganj,Nil,25.101947583026973,76.6731180130028,2022-03-05,Saturday,2022-03-06,March,Tractor,Truck,1,2,35,Male,NH,Others
Tamil Nadu,Poonamallee High rd,Chennai,13.050848763275782,80.0947979752743,2022-03-04,Friday,2022-03-06,March,Two Wheeler,Nil,1,2,20,Male,SH,Run Off Road
Maharashtra,Degaon,Nil,17.609504860432846,74.02802490439436,2022-03-06,Sunday,2022-03-07,March,Truck,Nil,4,15,,Both,NH,Run Off Road
Andhra Pradesh,Elamanchili,Nil,17.555017076256856,82.84478078739808,2022-03-06,Sunday,2022-03-07,March,Pedestrian,Lorry,2,1,20,Male,NH,Hit and Run
Madhya Pradesh,Singhpur,Nil,23.207140010932616,81.41677662765933,2022-03-05,Saturday,2022-03-07,March,Bus,Ditch,3,28,"12,55,26",Both,OR,Vehicle Overturn
Uttar Pradesh,Jamdahan,Nil,25.956761504018843,82.71131150731956,2022-03-06,Sunday,2022-03-08,March,Tractor,Nil,4,1,,,OR,Run Off Road
Madhya Pradesh,Career College Junction,Bhopal,23.231864541961247,77.45041074030301,2022-03-07,Monday,2022-03-08,March,Two Wheeler,Pick Up,2,0,"14,14",Female,OR,Others
Madhya Pradesh,Manpur,Nil,22.430437925963226,75.61669537388278,2022-03-06,Sunday,2022-03-08,March,Car,Bus,1,2,42,Male,NH,With Parked Vehicle
Uttar Pradesh,Umri ,Nil,29.033168315618305,78.5706426813862,2022-03-06,Sunday,2022-03-08,March,Tractor,Nil,2,0,,Male,OR,Fixed Object Collision
Tamil Nadu,Putharachal,Nil,10.90188754347919,77.35709665574765,2022-03-08,Tuesday,2022-03-09,March,Two Wheeler,Truck,4,0,"45,40,3,26",Both,SH,Others
Maharashtra,Kandhivali East,Mumbai,19.20476538193532,72.86441892019303,2022-03-08,Tuesday,2022-03-09,March,Pedestrian,Truck,1,0,2,Female,OR,Hit and Run
Maharashtra,Malvani,Mumbai,19.182147545682533,72.81874827513124,2022-03-08,Tuesday,2022-03-09,March,Pedestrian,Truck,1,0,65,Female,OR,Hit and Run
Tamil Nadu,Chengalpattu Bridge,Nil,12.6827308747718,79.98521902790553,2022-03-10,Thursday,2022-03-10,March,Two Wheeler,Truck,2,0,"45,51",Male,SH,Hit From Back
Uttar Pradesh,Modinagar,Nil,28.833243263781423,77.57414318476498,2022-03-08,Tuesday,2022-03-10,March,Two Wheeler,Truck,1,1,44,Male,SH,Hit From Back
Andhra Pradesh,Kanchikacherla,Nil,16.682241723631137,80.39168244486339,2022-03-09,Wednesday,2022-03-10,March,Lorry,Bus,1,0,,Male,OR,Others
Rajasthan,Thermal Power Station Gate,Kota,25.173355421508276,75.81972366517368,2022-03-09,Wednesday,2022-03-11,March,Two Wheeler,Truck,2,0,"22,23",Male,OR,Others
Andhra Pradesh,Bangaramma,Nil,18.534999658377465,83.19826114137548,2022-03-09,Wednesday,2022-03-11,March,Two Wheeler,Lorry,1,0,25,Male,SH,Others
Maharashtra,Amba Ghat ,Nil,17.000592653821027,73.77712806029851,2022-03-10,Thursday,2022-03-11,March,SUV,Gorge,2,4,,Female,NH,Vehicle Overturn
Maharashtra,Nerul Flyover,Mumbai,19.032645423077582,73.02942374993484,2022-03-11,Friday,2022-03-12,March,Truck,Truck,1,1,23,Male,NH,Hit From Back
Karnataka,Balurgi,Nil,17.29688453077931,76.37495067788755,2022-03-11,Friday,2022-03-12,March,Car,Tree,5,0,,Female,NH,Fixed Object Collision
Karnataka,Rice Technology park,Nil,15.633147275421006,76.56589681159844,2022-03-11,Friday,2022-03-12,March,Tractor,Nil,4,16,"55,45,60,40",Female,SH,Run Off Road
Madhya Pradesh,Dudhia,Indore,22.67603178168848,75.94522481989529,2022-03-11,Friday,2022-03-12,March,Two Wheeler,Truck,1,0,26,Male,NH,Hit From Back
Rajasthan,Deoli,Nil,25.76209446884033,75.38625216638773,2022-03-10,Thursday,2022-03-12,March,Two Wheeler,Bus,1,0,21,Male,OR,Others
Andhra Pradesh,Jaggaiahpet,Nil,16.895063126476742,80.11560317781093,2022-03-13,Sunday,2022-03-13,March,Car,Culvert,5,1,1,Both,SH,Fixed Object Collision
Delhi,Gate 2 Hospital,Delhi,28.6176937443294,77.31168964686108,2022-03-11,Friday,2022-03-13,March,Pedestrian,Car,1,1,36,Male,OR,Hit and Run
Chhattisgarh,Lamna ,Nil,22.710742787060603,82.50931693292135,2022-03-12,Saturday,2022-03-13,March,Car,Truck,3,0,,,SH,Head On Collision
Andhra Pradesh,Desapatrunipalem Junction,Nil,17.86628118850109,83.19152640175578,2022-03-11,Friday,2022-03-13,March,Two Wheeler,Lorry,3,0,"32,32,30",Male,SH,Head On Collision
Tamil Nadu,Kundadam,Nil,10.84905403327252,77.44744409508702,2022-03-12,Saturday,2022-03-14,March,Two Wheeler,Ditch,1,0,32,Male,SH,Vehicle Overturn
West Bengal,Epcon Junction,Kolkata,22.601893290143234,88.37383577308988,2022-03-12,Saturday,2022-03-14,March,Pedestrian,Truck,1,0,65,Male,SH,Hit and Run
West Bengal,Kasba,Kolkata,22.51956382145056,88.38301300833446,2022-03-12,Saturday,2022-03-14,March,Two Wheeler,Truck,1,0,35,Male,OR,Hit From Back
Madhya Pradesh,Karond Square,Bhopal,23.30257872827068,77.40437085008443,2022-03-13,Sunday,2022-03-14,March,Car,Tree,3,2,"19,24,24",Both,OR,Fixed Object Collision
Andhra Pradesh,Marikavalasa,Vizag,17.828370956174,83.3704920236744,2022-03-13,Sunday,2022-03-14,March,Two Wheeler,Lorry,1,1,45,Female,OR,Hit From Back
Karnataka,Vidyaranyapura,Bengaluru,13.085424120268678,77.55399352966118,2022-03-13,Sunday,2022-03-15,March,Two Wheeler,Nil,1,0,27,Male,OR,Run Off Road
Kerala,Poikamukku,Nil,8.699304833692288,76.87413032082067,2022-03-14,Monday,2022-03-15,March,Car,Truck,1,2,10,Male,OR,With Parked Vehicle
